Number of Individuals

Generation ; MEAN ; STD ; MIN ; MEDIAN ; MAX ; Q1 ; Q3 ; 
59  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
60  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
61  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
62  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
63  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
64  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
65  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
66  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
67  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
68  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
69  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
70  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
71  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
72  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
73  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
74  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
75  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
76  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
77  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
78  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
79  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
80  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
81  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
82  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
83  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
84  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
85  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
86  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
87  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
88  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
89  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
90  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
91  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
92  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
93  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
94  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
95  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
96  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
97  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
98  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
99  ;  128,000000  ;  0,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ;  128,000000  ; 
