Number of Individuals

Generation ; MEAN ; STD ; MIN ; MEDIAN ; MAX ; Q1 ; Q3 ; 
0  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
1  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
2  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
3  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
4  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
5  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
6  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
7  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
8  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
9  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
10  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
11  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
12  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
13  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
14  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
15  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
16  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
17  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
18  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
19  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
20  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
21  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
22  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
23  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
24  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
25  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
26  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
27  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
28  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
29  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
30  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
31  ;  64,000000  ;  0,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ;  64,000000  ; 
